sample_number,site_id,date,sample_type,method,ng_m_l,lake,site_type,depth_category,ng_g_resin,congener,value
224,BKS_BL_SH_02,2025-08-04,regular,grab,NA,brooks,shore,NA,NA,hatx,0
224,BKS_BL_SH_02,2025-08-04,regular,grab,NA,brooks,shore,NA,NA,cyl,0
225,BKS_BL_SH_03,2025-08-04,regular,grab,NA,brooks,shore,NA,NA,rr,0
225,BKS_BL_SH_03,2025-08-04,regular,grab,NA,brooks,shore,NA,NA,yr,0
225,BKS_BL_SH_03,2025-08-04,regular,grab,NA,brooks,shore,NA,NA,lr,0
225,BKS_BL_SH_03,2025-08-04,regular,grab,NA,brooks,shore,NA,NA,la,0
225,BKS_BL_SH_03,2025-08-04,regular,grab,NA,brooks,shore,NA,NA,dm_lr,0
225,BKS_BL_SH_03,2025-08-04,regular,grab,NA,brooks,shore,NA,NA,ly,0
225,BKS_BL_SH_03,2025-08-04,regular,grab,NA,brooks,shore,NA,NA,nod,0
225,BKS_BL_SH_03,2025-08-04,regular,grab,NA,brooks,shore,NA,NA,lf,0
225,BKS_BL_SH_03,2025-08-04,regular,grab,NA,brooks,shore,NA,NA,wr,0
225,BKS_BL_SH_03,2025-08-04,regular,grab,NA,brooks,shore,NA,NA,atx,0
225,BKS_BL_SH_03,2025-08-04,regular,grab,NA,brooks,shore,NA,NA,hatx,0
225,BKS_BL_SH_03,2025-08-04,regular,grab,NA,brooks,shore,NA,NA,cyl,0
226,BKS_BL_SH_04,2025-08-04,regular,grab,NA,brooks,shore,NA,NA,rr,0
226,BKS_BL_SH_04,2025-08-04,regular,grab,NA,brooks,shore,NA,NA,yr,0
226,BKS_BL_SH_04,2025-08-04,regular,grab,NA,brooks,shore,NA,NA,lr,0
226,BKS_BL_SH_04,2025-08-04,regular,grab,NA,brooks,shore,NA,NA,la,0
226,BKS_BL_SH_04,2025-08-04,regular,grab,NA,brooks,shore,NA,NA,dm_lr,0
226,BKS_BL_SH_04,2025-08-04,regular,grab,NA,brooks,shore,NA,NA,ly,0
226,BKS_BL_SH_04,2025-08-04,regular,grab,NA,brooks,shore,NA,NA,nod,0
226,BKS_BL_SH_04,2025-08-04,regular,grab,NA,brooks,shore,NA,NA,lf,0
226,BKS_BL_SH_04,2025-08-04,regular,grab,NA,brooks,shore,NA,NA,wr,0
226,BKS_BL_SH_04,2025-08-04,regular,grab,NA,brooks,shore,NA,NA,atx,0
226,BKS_BL_SH_04,2025-08-04,regular,grab,NA,brooks,shore,NA,NA,hatx,0
226,BKS_BL_SH_04,2025-08-04,regular,grab,NA,brooks,shore,NA,NA,cyl,0
227,BKS_BL_SH_05,2025-08-06,regular,grab,NA,brooks,shore,NA,NA,rr,0
227,BKS_BL_SH_05,2025-08-06,regular,grab,NA,brooks,shore,NA,NA,yr,0
227,BKS_BL_SH_05,2025-08-06,regular,grab,NA,brooks,shore,NA,NA,lr,0
227,BKS_BL_SH_05,2025-08-06,regular,grab,NA,brooks,shore,NA,NA,la,0
227,BKS_BL_SH_05,2025-08-06,regular,grab,NA,brooks,shore,NA,NA,dm_lr,0
227,BKS_BL_SH_05,2025-08-06,regular,grab,NA,brooks,shore,NA,NA,ly,0
227,BKS_BL_SH_05,2025-08-06,regular,grab,NA,brooks,shore,NA,NA,nod,0
227,BKS_BL_SH_05,2025-08-06,regular,grab,NA,brooks,shore,NA,NA,lf,0
227,BKS_BL_SH_05,2025-08-06,regular,grab,NA,brooks,shore,NA,NA,wr,0
227,BKS_BL_SH_05,2025-08-06,regular,grab,NA,brooks,shore,NA,NA,atx,0
227,BKS_BL_SH_05,2025-08-06,regular,grab,NA,brooks,shore,NA,NA,hatx,0
227,BKS_BL_SH_05,2025-08-06,regular,grab,NA,brooks,shore,NA,NA,cyl,0
228,BKS_BL_SH_06,2025-08-06,regular,grab,NA,brooks,shore,NA,NA,rr,0
228,BKS_BL_SH_06,2025-08-06,regular,grab,NA,brooks,shore,NA,NA,yr,0
228,BKS_BL_SH_06,2025-08-06,regular,grab,NA,brooks,shore,NA,NA,lr,0
228,BKS_BL_SH_06,2025-08-06,regular,grab,NA,brooks,shore,NA,NA,la,0
228,BKS_BL_SH_06,2025-08-06,regular,grab,NA,brooks,shore,NA,NA,dm_lr,0
228,BKS_BL_SH_06,2025-08-06,regular,grab,NA,brooks,shore,NA,NA,ly,0
228,BKS_BL_SH_06,2025-08-06,regular,grab,NA,brooks,shore,NA,NA,nod,0
228,BKS_BL_SH_06,2025-08-06,regular,grab,NA,brooks,shore,NA,NA,lf,0
228,BKS_BL_SH_06,2025-08-06,regular,grab,NA,brooks,shore,NA,NA,wr,0
228,BKS_BL_SH_06,2025-08-06,regular,grab,NA,brooks,shore,NA,NA,atx,0
228,BKS_BL_SH_06,2025-08-06,regular,grab,NA,brooks,shore,NA,NA,hatx,0
228,BKS_BL_SH_06,2025-08-06,regular,grab,NA,brooks,shore,NA,NA,cyl,0
229,BKS_BL_SH_07,2025-08-06,regular,grab,NA,brooks,shore,NA,NA,rr,0
229,BKS_BL_SH_07,2025-08-06,regular,grab,NA,brooks,shore,NA,NA,yr,0
229,BKS_BL_SH_07,2025-08-06,regular,grab,NA,brooks,shore,NA,NA,lr,0.380646375
229,BKS_BL_SH_07,2025-08-06,regular,grab,NA,brooks,shore,NA,NA,la,0
229,BKS_BL_SH_07,2025-08-06,regular,grab,NA,brooks,shore,NA,NA,dm_lr,0
229,BKS_BL_SH_07,2025-08-06,regular,grab,NA,brooks,shore,NA,NA,ly,0
229,BKS_BL_SH_07,2025-08-06,regular,grab,NA,brooks,shore,NA,NA,nod,0
229,BKS_BL_SH_07,2025-08-06,regular,grab,NA,brooks,shore,NA,NA,lf,0
229,BKS_BL_SH_07,2025-08-06,regular,grab,NA,brooks,shore,NA,NA,wr,0
229,BKS_BL_SH_07,2025-08-06,regular,grab,NA,brooks,shore,NA,NA,atx,0
229,BKS_BL_SH_07,2025-08-06,regular,grab,NA,brooks,shore,NA,NA,hatx,0
229,BKS_BL_SH_07,2025-08-06,regular,grab,NA,brooks,shore,NA,NA,cyl,0
232,BKS_BL_BU_SS,2025-08-06,regular,grab,NA,brooks,buoy,surface,NA,rr,0
232,BKS_BL_BU_SS,2025-08-06,regular,grab,NA,brooks,buoy,surface,NA,yr,0
232,BKS_BL_BU_SS,2025-08-06,regular,grab,NA,brooks,buoy,surface,NA,lr,0.389763654
232,BKS_BL_BU_SS,2025-08-06,regular,grab,NA,brooks,buoy,surface,NA,la,0
232,BKS_BL_BU_SS,2025-08-06,regular,grab,NA,brooks,buoy,surface,NA,dm_lr,0
232,BKS_BL_BU_SS,2025-08-06,regular,grab,NA,brooks,buoy,surface,NA,ly,0
232,BKS_BL_BU_SS,2025-08-06,regular,grab,NA,brooks,buoy,surface,NA,nod,0
232,BKS_BL_BU_SS,2025-08-06,regular,grab,NA,brooks,buoy,surface,NA,lf,0
232,BKS_BL_BU_SS,2025-08-06,regular,grab,NA,brooks,buoy,surface,NA,wr,0
232,BKS_BL_BU_SS,2025-08-06,regular,grab,NA,brooks,buoy,surface,NA,atx,0
232,BKS_BL_BU_SS,2025-08-06,regular,grab,NA,brooks,buoy,surface,NA,hatx,0
232,BKS_BL_BU_SS,2025-08-06,regular,grab,NA,brooks,buoy,surface,NA,cyl,0
233,BKS_BL_BU_DD,2025-08-06,regular,grab,NA,brooks,buoy,bottom,NA,rr,0
233,BKS_BL_BU_DD,2025-08-06,regular,grab,NA,brooks,buoy,bottom,NA,yr,0
233,BKS_BL_BU_DD,2025-08-06,regular,grab,NA,brooks,buoy,bottom,NA,lr,0
233,BKS_BL_BU_DD,2025-08-06,regular,grab,NA,brooks,buoy,bottom,NA,la,0
233,BKS_BL_BU_DD,2025-08-06,regular,grab,NA,brooks,buoy,bottom,NA,dm_lr,0
233,BKS_BL_BU_DD,2025-08-06,regular,grab,NA,brooks,buoy,bottom,NA,ly,0
233,BKS_BL_BU_DD,2025-08-06,regular,grab,NA,brooks,buoy,bottom,NA,nod,0
233,BKS_BL_BU_DD,2025-08-06,regular,grab,NA,brooks,buoy,bottom,NA,lf,0
233,BKS_BL_BU_DD,2025-08-06,regular,grab,NA,brooks,buoy,bottom,NA,wr,0
233,BKS_BL_BU_DD,2025-08-06,regular,grab,NA,brooks,buoy,bottom,NA,atx,0
233,BKS_BL_BU_DD,2025-08-06,regular,grab,NA,brooks,buoy,bottom,NA,hatx,0
233,BKS_BL_BU_DD,2025-08-06,regular,grab,NA,brooks,buoy,bottom,NA,cyl,0
234,BKS_UB_SH_08,2025-08-05,regular,grab,NA,upper brooks,shore,NA,NA,rr,0
234,BKS_UB_SH_08,2025-08-05,regular,grab,NA,upper brooks,shore,NA,NA,yr,0
234,BKS_UB_SH_08,2025-08-05,regular,grab,NA,upper brooks,shore,NA,NA,lr,0
234,BKS_UB_SH_08,2025-08-05,regular,grab,NA,upper brooks,shore,NA,NA,la,0
234,BKS_UB_SH_08,2025-08-05,regular,grab,NA,upper brooks,shore,NA,NA,dm_lr,0.70079048
234,BKS_UB_SH_08,2025-08-05,regular,grab,NA,upper brooks,shore,NA,NA,ly,0
234,BKS_UB_SH_08,2025-08-05,regular,grab,NA,upper brooks,shore,NA,NA,nod,0
234,BKS_UB_SH_08,2025-08-05,regular,grab,NA,upper brooks,shore,NA,NA,lf,0
234,BKS_UB_SH_08,2025-08-05,regular,grab,NA,upper brooks,shore,NA,NA,wr,0
234,BKS_UB_SH_08,2025-08-05,regular,grab,NA,upper brooks,shore,NA,NA,atx,0
234,BKS_UB_SH_08,2025-08-05,regular,grab,NA,upper brooks,shore,NA,NA,hatx,0
234,BKS_UB_SH_08,2025-08-05,regular,grab,NA,upper brooks,shore,NA,NA,cyl,0
235,BKS_UB_SH_09,2025-08-05,regular,grab,NA,upper brooks,shore,NA,NA,rr,0
235,BKS_UB_SH_09,2025-08-05,regular,grab,NA,upper brooks,shore,NA,NA,yr,0
235,BKS_UB_SH_09,2025-08-05,regular,grab,NA,upper brooks,shore,NA,NA,lr,0
235,BKS_UB_SH_09,2025-08-05,regular,grab,NA,upper brooks,shore,NA,NA,la,0
235,BKS_UB_SH_09,2025-08-05,regular,grab,NA,upper brooks,shore,NA,NA,dm_lr,0
235,BKS_UB_SH_09,2025-08-05,regular,grab,NA,upper brooks,shore,NA,NA,ly,0
235,BKS_UB_SH_09,2025-08-05,regular,grab,NA,upper brooks,shore,NA,NA,nod,0
235,BKS_UB_SH_09,2025-08-05,regular,grab,NA,upper brooks,shore,NA,NA,lf,0
235,BKS_UB_SH_09,2025-08-05,regular,grab,NA,upper brooks,shore,NA,NA,wr,0
235,BKS_UB_SH_09,2025-08-05,regular,grab,NA,upper brooks,shore,NA,NA,atx,1.920470741
235,BKS_UB_SH_09,2025-08-05,regular,grab,NA,upper brooks,shore,NA,NA,hatx,0
235,BKS_UB_SH_09,2025-08-05,regular,grab,NA,upper brooks,shore,NA,NA,cyl,0
236,BKS_UB_BU_SS,2025-08-05,regular,grab,NA,upper brooks,buoy,surface,NA,rr,0
236,BKS_UB_BU_SS,2025-08-05,regular,grab,NA,upper brooks,buoy,surface,NA,yr,0
236,BKS_UB_BU_SS,2025-08-05,regular,grab,NA,upper brooks,buoy,surface,NA,lr,0
236,BKS_UB_BU_SS,2025-08-05,regular,grab,NA,upper brooks,buoy,surface,NA,la,0
236,BKS_UB_BU_SS,2025-08-05,regular,grab,NA,upper brooks,buoy,surface,NA,dm_lr,0
236,BKS_UB_BU_SS,2025-08-05,regular,grab,NA,upper brooks,buoy,surface,NA,ly,0
236,BKS_UB_BU_SS,2025-08-05,regular,grab,NA,upper brooks,buoy,surface,NA,nod,0
236,BKS_UB_BU_SS,2025-08-05,regular,grab,NA,upper brooks,buoy,surface,NA,lf,0
236,BKS_UB_BU_SS,2025-08-05,regular,grab,NA,upper brooks,buoy,surface,NA,wr,0
236,BKS_UB_BU_SS,2025-08-05,regular,grab,NA,upper brooks,buoy,surface,NA,atx,0
236,BKS_UB_BU_SS,2025-08-05,regular,grab,NA,upper brooks,buoy,surface,NA,hatx,0
236,BKS_UB_BU_SS,2025-08-05,regular,grab,NA,upper brooks,buoy,surface,NA,cyl,0
237,BKS_UB_BU_DD,2025-08-05,regular,grab,NA,upper brooks,buoy,bottom,NA,rr,0
237,BKS_UB_BU_DD,2025-08-05,regular,grab,NA,upper brooks,buoy,bottom,NA,yr,0
237,BKS_UB_BU_DD,2025-08-05,regular,grab,NA,upper brooks,buoy,bottom,NA,lr,0
237,BKS_UB_BU_DD,2025-08-05,regular,grab,NA,upper brooks,buoy,bottom,NA,la,0
237,BKS_UB_BU_DD,2025-08-05,regular,grab,NA,upper brooks,buoy,bottom,NA,dm_lr,0
237,BKS_UB_BU_DD,2025-08-05,regular,grab,NA,upper brooks,buoy,bottom,NA,ly,0
237,BKS_UB_BU_DD,2025-08-05,regular,grab,NA,upper brooks,buoy,bottom,NA,nod,0
237,BKS_UB_BU_DD,2025-08-05,regular,grab,NA,upper brooks,buoy,bottom,NA,lf,0
237,BKS_UB_BU_DD,2025-08-05,regular,grab,NA,upper brooks,buoy,bottom,NA,wr,0
237,BKS_UB_BU_DD,2025-08-05,regular,grab,NA,upper brooks,buoy,bottom,NA,atx,0
237,BKS_UB_BU_DD,2025-08-05,regular,grab,NA,upper brooks,buoy,bottom,NA,hatx,0
237,BKS_UB_BU_DD,2025-08-05,regular,grab,NA,upper brooks,buoy,bottom,NA,cyl,0
238,BKS_RN_SH_10,2025-08-05,regular,grab,NA,rainbow,shore,NA,NA,rr,0
238,BKS_RN_SH_10,2025-08-05,regular,grab,NA,rainbow,shore,NA,NA,yr,0
238,BKS_RN_SH_10,2025-08-05,regular,grab,NA,rainbow,shore,NA,NA,lr,1.562600222
238,BKS_RN_SH_10,2025-08-05,regular,grab,NA,rainbow,shore,NA,NA,la,0
238,BKS_RN_SH_10,2025-08-05,regular,grab,NA,rainbow,shore,NA,NA,dm_lr,0
238,BKS_RN_SH_10,2025-08-05,regular,grab,NA,rainbow,shore,NA,NA,ly,0
238,BKS_RN_SH_10,2025-08-05,regular,grab,NA,rainbow,shore,NA,NA,nod,0
238,BKS_RN_SH_10,2025-08-05,regular,grab,NA,rainbow,shore,NA,NA,lf,0
238,BKS_RN_SH_10,2025-08-05,regular,grab,NA,rainbow,shore,NA,NA,wr,0
238,BKS_RN_SH_10,2025-08-05,regular,grab,NA,rainbow,shore,NA,NA,atx,0
238,BKS_RN_SH_10,2025-08-05,regular,grab,NA,rainbow,shore,NA,NA,hatx,0
238,BKS_RN_SH_10,2025-08-05,regular,grab,NA,rainbow,shore,NA,NA,cyl,0
239,BKS_RN_BU_SS,2025-08-05,regular,grab,NA,rainbow,buoy,surface,NA,rr,0
239,BKS_RN_BU_SS,2025-08-05,regular,grab,NA,rainbow,buoy,surface,NA,yr,0
239,BKS_RN_BU_SS,2025-08-05,regular,grab,NA,rainbow,buoy,surface,NA,lr,1.499539046
239,BKS_RN_BU_SS,2025-08-05,regular,grab,NA,rainbow,buoy,surface,NA,la,0
239,BKS_RN_BU_SS,2025-08-05,regular,grab,NA,rainbow,buoy,surface,NA,dm_lr,0.358557772
239,BKS_RN_BU_SS,2025-08-05,regular,grab,NA,rainbow,buoy,surface,NA,ly,0
239,BKS_RN_BU_SS,2025-08-05,regular,grab,NA,rainbow,buoy,surface,NA,nod,0
239,BKS_RN_BU_SS,2025-08-05,regular,grab,NA,rainbow,buoy,surface,NA,lf,0
239,BKS_RN_BU_SS,2025-08-05,regular,grab,NA,rainbow,buoy,surface,NA,wr,0
239,BKS_RN_BU_SS,2025-08-05,regular,grab,NA,rainbow,buoy,surface,NA,atx,0
239,BKS_RN_BU_SS,2025-08-05,regular,grab,NA,rainbow,buoy,surface,NA,hatx,0
239,BKS_RN_BU_SS,2025-08-05,regular,grab,NA,rainbow,buoy,surface,NA,cyl,0
240,BKS_RN_BU_DD,2025-08-05,regular,grab,NA,rainbow,buoy,bottom,NA,rr,0
240,BKS_RN_BU_DD,2025-08-05,regular,grab,NA,rainbow,buoy,bottom,NA,yr,0
240,BKS_RN_BU_DD,2025-08-05,regular,grab,NA,rainbow,buoy,bottom,NA,lr,0.576161346
240,BKS_RN_BU_DD,2025-08-05,regular,grab,NA,rainbow,buoy,bottom,NA,la,0
240,BKS_RN_BU_DD,2025-08-05,regular,grab,NA,rainbow,buoy,bottom,NA,dm_lr,0
240,BKS_RN_BU_DD,2025-08-05,regular,grab,NA,rainbow,buoy,bottom,NA,ly,0
240,BKS_RN_BU_DD,2025-08-05,regular,grab,NA,rainbow,buoy,bottom,NA,nod,0
240,BKS_RN_BU_DD,2025-08-05,regular,grab,NA,rainbow,buoy,bottom,NA,lf,0
240,BKS_RN_BU_DD,2025-08-05,regular,grab,NA,rainbow,buoy,bottom,NA,wr,0
240,BKS_RN_BU_DD,2025-08-05,regular,grab,NA,rainbow,buoy,bottom,NA,atx,0
240,BKS_RN_BU_DD,2025-08-05,regular,grab,NA,rainbow,buoy,bottom,NA,hatx,0
240,BKS_RN_BU_DD,2025-08-05,regular,grab,NA,rainbow,buoy,bottom,NA,cyl,0
241,BKS_LJ_BU_SS,2025-08-05,regular,grab,NA,lower jade,buoy,surface,NA,rr,0
241,BKS_LJ_BU_SS,2025-08-05,regular,grab,NA,lower jade,buoy,surface,NA,yr,0
241,BKS_LJ_BU_SS,2025-08-05,regular,grab,NA,lower jade,buoy,surface,NA,lr,0
241,BKS_LJ_BU_SS,2025-08-05,regular,grab,NA,lower jade,buoy,surface,NA,la,0
241,BKS_LJ_BU_SS,2025-08-05,regular,grab,NA,lower jade,buoy,surface,NA,dm_lr,0
241,BKS_LJ_BU_SS,2025-08-05,regular,grab,NA,lower jade,buoy,surface,NA,ly,0
241,BKS_LJ_BU_SS,2025-08-05,regular,grab,NA,lower jade,buoy,surface,NA,nod,0
241,BKS_LJ_BU_SS,2025-08-05,regular,grab,NA,lower jade,buoy,surface,NA,lf,0
241,BKS_LJ_BU_SS,2025-08-05,regular,grab,NA,lower jade,buoy,surface,NA,wr,0
241,BKS_LJ_BU_SS,2025-08-05,regular,grab,NA,lower jade,buoy,surface,NA,atx,0
241,BKS_LJ_BU_SS,2025-08-05,regular,grab,NA,lower jade,buoy,surface,NA,hatx,0
241,BKS_LJ_BU_SS,2025-08-05,regular,grab,NA,lower jade,buoy,surface,NA,cyl,0
242,BKS_LJ_BU_DD,2025-08-05,regular,grab,NA,lower jade,buoy,bottom,NA,rr,0
242,BKS_LJ_BU_DD,2025-08-05,regular,grab,NA,lower jade,buoy,bottom,NA,yr,0
242,BKS_LJ_BU_DD,2025-08-05,regular,grab,NA,lower jade,buoy,bottom,NA,lr,0
242,BKS_LJ_BU_DD,2025-08-05,regular,grab,NA,lower jade,buoy,bottom,NA,la,0
242,BKS_LJ_BU_DD,2025-08-05,regular,grab,NA,lower jade,buoy,bottom,NA,dm_lr,0
242,BKS_LJ_BU_DD,2025-08-05,regular,grab,NA,lower jade,buoy,bottom,NA,ly,0
242,BKS_LJ_BU_DD,2025-08-05,regular,grab,NA,lower jade,buoy,bottom,NA,nod,0
242,BKS_LJ_BU_DD,2025-08-05,regular,grab,NA,lower jade,buoy,bottom,NA,lf,0
242,BKS_LJ_BU_DD,2025-08-05,regular,grab,NA,lower jade,buoy,bottom,NA,wr,0
242,BKS_LJ_BU_DD,2025-08-05,regular,grab,NA,lower jade,buoy,bottom,NA,atx,0
242,BKS_LJ_BU_DD,2025-08-05,regular,grab,NA,lower jade,buoy,bottom,NA,hatx,0
242,BKS_LJ_BU_DD,2025-08-05,regular,grab,NA,lower jade,buoy,bottom,NA,cyl,0
245,BYS_BR_SH_01,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,rr,0
245,BYS_BR_SH_01,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,yr,0
245,BYS_BR_SH_01,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,lr,0
245,BYS_BR_SH_01,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,la,0
245,BYS_BR_SH_01,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,dm_lr,0
245,BYS_BR_SH_01,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,ly,0
245,BYS_BR_SH_01,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,nod,0
245,BYS_BR_SH_01,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,lf,0
245,BYS_BR_SH_01,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,wr,0
245,BYS_BR_SH_01,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,atx,0
245,BYS_BR_SH_01,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,hatx,0
245,BYS_BR_SH_01,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,cyl,0
246,BYS_PC_SH_02,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,rr,0
246,BYS_PC_SH_02,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,yr,0
246,BYS_PC_SH_02,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,lr,1.044941413
246,BYS_PC_SH_02,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,la,0
246,BYS_PC_SH_02,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,dm_lr,0
246,BYS_PC_SH_02,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,ly,0
246,BYS_PC_SH_02,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,nod,0
246,BYS_PC_SH_02,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,lf,0
246,BYS_PC_SH_02,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,wr,0
246,BYS_PC_SH_02,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,atx,0
246,BYS_PC_SH_02,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,hatx,0
246,BYS_PC_SH_02,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,cyl,0
247,BYS_FR_SH_03,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,rr,0
247,BYS_FR_SH_03,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,yr,0
247,BYS_FR_SH_03,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,lr,0
247,BYS_FR_SH_03,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,la,0
247,BYS_FR_SH_03,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,dm_lr,0
247,BYS_FR_SH_03,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,ly,0
247,BYS_FR_SH_03,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,nod,0
247,BYS_FR_SH_03,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,lf,0
247,BYS_FR_SH_03,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,wr,0
247,BYS_FR_SH_03,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,atx,0
247,BYS_FR_SH_03,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,hatx,0
247,BYS_FR_SH_03,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,cyl,0
248,BYS_CR_SH_04,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,rr,0
248,BYS_CR_SH_04,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,yr,0
248,BYS_CR_SH_04,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,lr,0
248,BYS_CR_SH_04,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,la,0
248,BYS_CR_SH_04,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,dm_lr,0
248,BYS_CR_SH_04,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,ly,0
248,BYS_CR_SH_04,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,nod,0
248,BYS_CR_SH_04,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,lf,0
248,BYS_CR_SH_04,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,wr,0
248,BYS_CR_SH_04,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,atx,0
248,BYS_CR_SH_04,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,hatx,0
248,BYS_CR_SH_04,2025-08-04,regular,grab,NA,boysen,shore,NA,NA,cyl,0
282,BKS_BL_SH_01,2025-08-18,regular,grab,NA,brooks,shore,NA,NA,rr,0
282,BKS_BL_SH_01,2025-08-18,regular,grab,NA,brooks,shore,NA,NA,yr,0
282,BKS_BL_SH_01,2025-08-18,regular,grab,NA,brooks,shore,NA,NA,lr,0
282,BKS_BL_SH_01,2025-08-18,regular,grab,NA,brooks,shore,NA,NA,la,0
282,BKS_BL_SH_01,2025-08-18,regular,grab,NA,brooks,shore,NA,NA,dm_lr,0
282,BKS_BL_SH_01,2025-08-18,regular,grab,NA,brooks,shore,NA,NA,ly,0
282,BKS_BL_SH_01,2025-08-18,regular,grab,NA,brooks,shore,NA,NA,nod,0
282,BKS_BL_SH_01,2025-08-18,regular,grab,NA,brooks,shore,NA,NA,lf,0
282,BKS_BL_SH_01,2025-08-18,regular,grab,NA,brooks,shore,NA,NA,wr,0
282,BKS_BL_SH_01,2025-08-18,regular,grab,NA,brooks,shore,NA,NA,atx,0
282,BKS_BL_SH_01,2025-08-18,regular,grab,NA,brooks,shore,NA,NA,hatx,0
282,BKS_BL_SH_01,2025-08-18,regular,grab,NA,brooks,shore,NA,NA,cyl,0
283,BKS_BL_SH_02,2025-08-18,regular,grab,NA,brooks,shore,NA,NA,rr,0
283,BKS_BL_SH_02,2025-08-18,regular,grab,NA,brooks,shore,NA,NA,yr,0
283,BKS_BL_SH_02,2025-08-18,regular,grab,NA,brooks,shore,NA,NA,lr,0
283,BKS_BL_SH_02,2025-08-18,regular,grab,NA,brooks,shore,NA,NA,la,0
283,BKS_BL_SH_02,2025-08-18,regular,grab,NA,brooks,shore,NA,NA,dm_lr,0
283,BKS_BL_SH_02,2025-08-18,regular,grab,NA,brooks,shore,NA,NA,ly,0
283,BKS_BL_SH_02,2025-08-18,regular,grab,NA,brooks,shore,NA,NA,nod,0
283,BKS_BL_SH_02,2025-08-18,regular,grab,NA,brooks,shore,NA,NA,lf,0
283,BKS_BL_SH_02,2025-08-18,regular,grab,NA,brooks,shore,NA,NA,wr,0
283,BKS_BL_SH_02,2025-08-18,regular,grab,NA,brooks,shore,NA,NA,atx,0
283,BKS_BL_SH_02,2025-08-18,regular,grab,NA,brooks,shore,NA,NA,hatx,0
283,BKS_BL_SH_02,2025-08-18,regular,grab,NA,brooks,shore,NA,NA,cyl,0
284,BKS_BL_SH_03,2025-08-18,regular,grab,NA,brooks,shore,NA,NA,rr,0
284,BKS_BL_SH_03,2025-08-18,regular,grab,NA,brooks,shore,NA,NA,yr,0
284,BKS_BL_SH_03,2025-08-18,regular,grab,NA,brooks,shore,NA,NA,lr,0
284,BKS_BL_SH_03,2025-08-18,regular,grab,NA,brooks,shore,NA,NA,la,0
284,BKS_BL_SH_03,2025-08-18,regular,grab,NA,brooks,shore,NA,NA,dm_lr,0
284,BKS_BL_SH_03,2025-08-18,regular,grab,NA,brooks,shore,NA,NA,ly,0
284,BKS_BL_SH_03,2025-08-18,regular,grab,NA,brooks,shore,NA,NA,nod,0
284,BKS_BL_SH_03,2025-08-18,regular,grab,NA,brooks,shore,NA,NA,lf,0
284,BKS_BL_SH_03,2025-08-18,regular,grab,NA,brooks,shore,NA,NA,wr,0
284,BKS_BL_SH_03,2025-08-18,regular,grab,NA,brooks,shore,NA,NA,atx,0
284,BKS_BL_SH_03,2025-08-18,regular,grab,NA,brooks,shore,NA,NA,hatx,0
284,BKS_BL_SH_03,2025-08-18,regular,grab,NA,brooks,shore,NA,NA,cyl,0
285,BKS_BL_SH_04,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,rr,0
